Archive_Date,Group,Hospital_HIPE,Hospital,Specialty_HIPE1,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,65+, 6-9 Months,4
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,65+,12-15 Months,1
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Child,0-15,15-18 Months,1
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,65+,15-18 Months,78
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Child,0-15, 0-3 Months,2
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Child,0-15, 6-9 Months,1
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,16-64,15-18 Months,444
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,16-64,18 Months +,1450
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,65+, 0-3 Months,278
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,65+, 3-6 Months,269
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,65+, 6-9 Months,206
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,65+,12-15 Months,218
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,16-64,15-18 Months,5
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,65+, 0-3 Months,5
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,65+, 6-9 Months,2
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,65+, 9-12 Months,1
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,65+,18 Months +,28
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Child,0-15, 3-6 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Adult,16-64,15-18 Months,33
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Adult,65+,18 Months +,23
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Child,0-15, 0-3 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Child,0-15, 3-6 Months,2
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Child,0-15, 6-9 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Adult,16-64,15-18 Months,198
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Adult,65+,18 Months +,291
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Child,0-15, 0-3 Months,96
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Child,0-15, 3-6 Months,75
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,65+,15-18 Months,200
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Child,0-15, 0-3 Months,279
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Child,0-15, 3-6 Months,61
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Child,0-15,12-15 Months,10
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Child,0-15, 9-12 Months,8
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Adult,16-64, 6-9 Months,52
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Adult,65+, 9-12 Months,4
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2500,Rheumatology,Adult,65+, 0-3 Months,23
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2500,Rheumatology,Adult,65+, 3-6 Months,27
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2500,Rheumatology,Adult,65+, 6-9 Months,4
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2500,Rheumatology,Child,0-15, 0-3 Months,1
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,16-64, 3-6 Months,100
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,16-64, 6-9 Months,50
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,16-64,12-15 Months,61
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,65+, 9-12 Months,8
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Child,0-15, 3-6 Months,21
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Child,0-15, 6-9 Months,1
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,16-64, 0-3 Months,224
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,16-64, 3-6 Months,243
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,16-64,12-15 Months,207
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,16-64,15-18 Months,209
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,65+, 9-12 Months,75
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,16-64, 9-12 Months,470
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,65+,18 Months +,787
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,16-64, 9-12 Months,9
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0000,Small Volume Specialities,Adult,16-64, 0-3 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0000,Small Volume Specialities,Child,0-15, 0-3 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Adult,16-64,18 Months +,33
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Adult,65+, 0-3 Months,194
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Adult,65+,15-18 Months,17
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Adult,16-64, 3-6 Months,503
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Adult,16-64, 6-9 Months,406
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Adult,16-64,12-15 Months,241
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Adult,65+, 9-12 Months,101
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0400,Endocrinology,Adult,16-64, 0-3 Months,118
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0400,Endocrinology,Adult,16-64, 6-9 Months,82
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0400,Endocrinology,Adult,16-64,15-18 Months,79
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,335
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,16-64,12-15 Months,256
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,16-64,18 Months +,1033
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,65+,15-18 Months,100
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Child,0-15, 3-6 Months,191
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Child,0-15, 6-9 Months,212
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Child,0-15,12-15 Months,121
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Child,0-15,15-18 Months,128
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0700,Gastro-Enterology,Adult,65+, 9-12 Months,24
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0700,Gastro-Enterology,Adult,65+,18 Months +,128
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,65+,15-18 Months,2
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0000,Small Volume Specialities,Adult,65+, 0-3 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Adult,16-64, 0-3 Months,334
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Adult,16-64, 9-12 Months,107
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Adult,65+, 3-6 Months,147
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Adult,65+, 6-9 Months,111
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0100,Cardiology,Adult,65+,12-15 Months,27
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Adult,16-64, 0-3 Months,506
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Adult,16-64, 9-12 Months,280
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Adult,65+, 3-6 Months,212
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Adult,65+,12-15 Months,105
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0300,Dermatology,Child,0-15,15-18 Months,37
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0400,Endocrinology,Adult,65+,15-18 Months,40
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0400,Endocrinology,Adult,65+,18 Months +,239
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0400,Endocrinology,Child,0-15, 0-3 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0400,Endocrinology,Child,0-15, 3-6 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0400,Endocrinology,Child,0-15, 6-9 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0400,Endocrinology,Child,0-15, 9-12 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,548
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,414
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Child,0-15, 0-3 Months,298
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0600,Otolaryngology (ENT),Child,0-15,18 Months +,389
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0700,Gastro-Enterology,Adult,16-64, 0-3 Months,187
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0700,Gastro-Enterology,Adult,16-64, 6-9 Months,117
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0700,Gastro-Enterology,Adult,16-64, 9-12 Months,84
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0900,Geriatric Medicine,Adult,16-64, 0-3 Months,11
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0900,Geriatric Medicine,Adult,16-64, 3-6 Months,17
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0900,Geriatric Medicine,Adult,16-64, 9-12 Months,11
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,0900,Geriatric Medicine,Adult,16-64,12-15 Months,9
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1100,Haematology,Adult,16-64,18 Months +,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1100,Haematology,Adult,65+, 0-3 Months,51
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1100,Haematology,Adult,65+, 6-9 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1100,Haematology,Adult,65+,12-15 Months,2
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1300,Neurology,Adult,16-64,18 Months +,608
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1300,Neurology,Adult,65+, 0-3 Months,54
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1300,Neurology,Adult,65+, 6-9 Months,45
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1300,Neurology,Adult,65+, 9-12 Months,43
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1503,Gynaecology,Adult,16-64,15-18 Months,62
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1503,Gynaecology,Adult,65+, 0-3 Months,29
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1503,Gynaecology,Adult,65+, 6-9 Months,6
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1503,Gynaecology,Adult,65+, 9-12 Months,6
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1503,Gynaecology,Adult,65+,18 Months +,11
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1600,Oncology,Adult,16-64, 3-6 Months,1
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1700,Ophthalmology,Adult,16-64, 3-6 Months,222
30/01/2020,University of Limerick Hospital Group,0302,University Hospital Limerick,1700,Ophthalmology,Adult,16-64, 6-9 Months,237
