Time_Bands,Speciality_Name,Hospital_Group,Archive_Date,Total
< 1 Year,Plastic Surgery,South/South West Hospital Group,2019-09-26T00:00:00Z,2514
> 1 Year,Plastic Surgery,South/South West Hospital Group,2019-09-26T00:00:00Z,2234
< 1 Year,Psychiatry,South/South West Hospital Group,2019-09-26T00:00:00Z,4
< 1 Year,Rehabilitation Medicine,South/South West Hospital Group,2019-09-26T00:00:00Z,1
< 1 Year,Respiratory Medicine,South/South West Hospital Group,2019-09-26T00:00:00Z,1920
> 1 Year,Respiratory Medicine,South/South West Hospital Group,2019-09-26T00:00:00Z,1708
< 1 Year,Rheumatology,South/South West Hospital Group,2019-09-26T00:00:00Z,2227
> 1 Year,Rheumatology,South/South West Hospital Group,2019-09-26T00:00:00Z,1589
< 1 Year,Small Volume Specialities,South/South West Hospital Group,2019-09-26T00:00:00Z,2
< 1 Year,Urology,South/South West Hospital Group,2019-09-26T00:00:00Z,5098
> 1 Year,Urology,South/South West Hospital Group,2019-09-26T00:00:00Z,2227
< 1 Year,Vascular Surgery,South/South West Hospital Group,2019-09-26T00:00:00Z,1783
> 1 Year,Vascular Surgery,South/South West Hospital Group,2019-09-26T00:00:00Z,616
< 1 Year,Vitro-Retinal Surgery,South/South West Hospital Group,2019-09-26T00:00:00Z,1
< 1 Year,Cardiology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,2392
> 1 Year,Cardiology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,397
< 1 Year,Dental Surgery,University of Limerick Hospital Group,2019-09-26T00:00:00Z,28
< 1 Year,Dermatology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,3111
> 1 Year,Dermatology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,2146
< 1 Year,Endocrinology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,670
> 1 Year,Endocrinology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,946
< 1 Year,Gastro-Enterology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,2087
> 1 Year,Gastro-Enterology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1108
< 1 Year,General Medicine,University of Limerick Hospital Group,2019-09-26T00:00:00Z,424
> 1 Year,General Medicine,University of Limerick Hospital Group,2019-09-26T00:00:00Z,8
< 1 Year,General Surgery,University of Limerick Hospital Group,2019-09-26T00:00:00Z,4508
> 1 Year,General Surgery,University of Limerick Hospital Group,2019-09-26T00:00:00Z,266
< 1 Year,Geriatric Medicine,University of Limerick Hospital Group,2019-09-26T00:00:00Z,209
> 1 Year,Geriatric Medicine,University of Limerick Hospital Group,2019-09-26T00:00:00Z,216
< 1 Year,Gynaecology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1959
> 1 Year,Gynaecology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,480
< 1 Year,Haematology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,152
> 1 Year,Haematology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,18
< 1 Year,Infectious Diseases,University of Limerick Hospital Group,2019-09-26T00:00:00Z,33
< 1 Year,Maxillo-Facial,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1316
> 1 Year,Maxillo-Facial,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1354
< 1 Year,Nephrology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,126
> 1 Year,Nephrology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,3
< 1 Year,Neurology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,951
> 1 Year,Neurology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1029
< 1 Year,Oncology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,69
< 1 Year,Ophthalmology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,3386
> 1 Year,Ophthalmology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1918
< 1 Year,Orthopaedics,University of Limerick Hospital Group,2019-09-26T00:00:00Z,3670
> 1 Year,Orthopaedics,University of Limerick Hospital Group,2019-09-26T00:00:00Z,3497
< 1 Year,Otolaryngology (ENT),University of Limerick Hospital Group,2019-09-26T00:00:00Z,3193
> 1 Year,Otolaryngology (ENT),University of Limerick Hospital Group,2019-09-26T00:00:00Z,2390
< 1 Year,Paediatrics,University of Limerick Hospital Group,2019-09-26T00:00:00Z,958
> 1 Year,Paediatrics,University of Limerick Hospital Group,2019-09-26T00:00:00Z,2
< 1 Year,Pain Relief,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1149
> 1 Year,Pain Relief,University of Limerick Hospital Group,2019-09-26T00:00:00Z,819
< 1 Year,Plastic Surgery,University of Limerick Hospital Group,2019-09-26T00:00:00Z,158
< 1 Year,Respiratory Medicine,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1419
> 1 Year,Respiratory Medicine,University of Limerick Hospital Group,2019-09-26T00:00:00Z,847
< 1 Year,Rheumatology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,935
> 1 Year,Rheumatology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1031
< 1 Year,Small Volume Specialities,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1
< 1 Year,Urology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,2640
> 1 Year,Urology,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1123
< 1 Year,Vascular Surgery,University of Limerick Hospital Group,2019-09-26T00:00:00Z,1054
> 1 Year,Vascular Surgery,University of Limerick Hospital Group,2019-09-26T00:00:00Z,96
< 1 Year,Cardio-Thoracic Surgery,Children's Health Ireland,2019-10-31T00:00:00Z,146
> 1 Year,Cardio-Thoracic Surgery,Children's Health Ireland,2019-10-31T00:00:00Z,1
< 1 Year,Child/Adolescent Psychiatry,Children's Health Ireland,2019-10-31T00:00:00Z,60
> 1 Year,Child/Adolescent Psychiatry,Children's Health Ireland,2019-10-31T00:00:00Z,7
< 1 Year,Clinical (Medical) Genetics,Children's Health Ireland,2019-10-31T00:00:00Z,834
> 1 Year,Clinical (Medical) Genetics,Children's Health Ireland,2019-10-31T00:00:00Z,1086
< 1 Year,Clinical Immunology,Children's Health Ireland,2019-10-31T00:00:00Z,1031
> 1 Year,Clinical Immunology,Children's Health Ireland,2019-10-31T00:00:00Z,1271
< 1 Year,Clinical Neurophysiology,Children's Health Ireland,2019-10-31T00:00:00Z,14
< 1 Year,Dental Surgery,Children's Health Ireland,2019-10-31T00:00:00Z,490
> 1 Year,Dental Surgery,Children's Health Ireland,2019-10-31T00:00:00Z,123
< 1 Year,Developmental Paediatrics,Children's Health Ireland,2019-10-31T00:00:00Z,577
> 1 Year,Developmental Paediatrics,Children's Health Ireland,2019-10-31T00:00:00Z,303
< 1 Year,Diabetes Mellitus,Children's Health Ireland,2019-10-31T00:00:00Z,1
< 1 Year,Gynaecology,Children's Health Ireland,2019-10-31T00:00:00Z,104
< 1 Year,Immunology,Children's Health Ireland,2019-10-31T00:00:00Z,349
> 1 Year,Immunology,Children's Health Ireland,2019-10-31T00:00:00Z,382
< 1 Year,Maxillo-Facial,Children's Health Ireland,2019-10-31T00:00:00Z,16
> 1 Year,Maxillo-Facial,Children's Health Ireland,2019-10-31T00:00:00Z,3
< 1 Year,Neonatology,Children's Health Ireland,2019-10-31T00:00:00Z,13
> 1 Year,Neonatology,Children's Health Ireland,2019-10-31T00:00:00Z,1
< 1 Year,Ophthalmology,Children's Health Ireland,2019-10-31T00:00:00Z,2259
> 1 Year,Ophthalmology,Children's Health Ireland,2019-10-31T00:00:00Z,2412
< 1 Year,Paed Cardiology,Children's Health Ireland,2019-10-31T00:00:00Z,3124
> 1 Year,Paed Cardiology,Children's Health Ireland,2019-10-31T00:00:00Z,1234
< 1 Year,Paed Endocrinology,Children's Health Ireland,2019-10-31T00:00:00Z,670
> 1 Year,Paed Endocrinology,Children's Health Ireland,2019-10-31T00:00:00Z,90
< 1 Year,Paed Gastro-Enterol,Children's Health Ireland,2019-10-31T00:00:00Z,910
> 1 Year,Paed Gastro-Enterol,Children's Health Ireland,2019-10-31T00:00:00Z,474
< 1 Year,Paed Haematology,Children's Health Ireland,2019-10-31T00:00:00Z,247
> 1 Year,Paed Haematology,Children's Health Ireland,2019-10-31T00:00:00Z,7
< 1 Year,Paed Metabolic Medicine,Children's Health Ireland,2019-10-31T00:00:00Z,58
< 1 Year,Paed Nephrology,Children's Health Ireland,2019-10-31T00:00:00Z,325
> 1 Year,Paed Nephrology,Children's Health Ireland,2019-10-31T00:00:00Z,17
< 1 Year,Paed Oncology,Children's Health Ireland,2019-10-31T00:00:00Z,5
< 1 Year,Paed Orthopaedic,Children's Health Ireland,2019-10-31T00:00:00Z,3230
> 1 Year,Paed Orthopaedic,Children's Health Ireland,2019-10-31T00:00:00Z,1454
< 1 Year,Paediatric Anaesthetics,Children's Health Ireland,2019-10-31T00:00:00Z,19
< 1 Year,Paediatric Dermatology,Children's Health Ireland,2019-10-31T00:00:00Z,2505
> 1 Year,Paediatric Dermatology,Children's Health Ireland,2019-10-31T00:00:00Z,2129
< 1 Year,Paediatric ENT,Children's Health Ireland,2019-10-31T00:00:00Z,4254
> 1 Year,Paediatric ENT,Children's Health Ireland,2019-10-31T00:00:00Z,2755
< 1 Year,Paediatric Infectious Diseases,Children's Health Ireland,2019-10-31T00:00:00Z,59
> 1 Year,Paediatric Infectious Diseases,Children's Health Ireland,2019-10-31T00:00:00Z,2
< 1 Year,Paediatric Neurology,Children's Health Ireland,2019-10-31T00:00:00Z,719
> 1 Year,Paediatric Neurology,Children's Health Ireland,2019-10-31T00:00:00Z,100
< 1 Year,Paediatric Neurosurgery,Children's Health Ireland,2019-10-31T00:00:00Z,54
> 1 Year,Paediatric Neurosurgery,Children's Health Ireland,2019-10-31T00:00:00Z,2
< 1 Year,Paediatric Radiology,Children's Health Ireland,2019-10-31T00:00:00Z,9
< 1 Year,Paediatric Respiratory Medicine,Children's Health Ireland,2019-10-31T00:00:00Z,1665
> 1 Year,Paediatric Respiratory Medicine,Children's Health Ireland,2019-10-31T00:00:00Z,782
< 1 Year,Paediatric Surgery,Children's Health Ireland,2019-10-31T00:00:00Z,2058
> 1 Year,Paediatric Surgery,Children's Health Ireland,2019-10-31T00:00:00Z,145
< 1 Year,Paediatric Urology,Children's Health Ireland,2019-10-31T00:00:00Z,1422
> 1 Year,Paediatric Urology,Children's Health Ireland,2019-10-31T00:00:00Z,1022
< 1 Year,Paediatrics,Children's Health Ireland,2019-10-31T00:00:00Z,2941
> 1 Year,Paediatrics,Children's Health Ireland,2019-10-31T00:00:00Z,825
< 1 Year,Plastic Surgery,Children's Health Ireland,2019-10-31T00:00:00Z,1138
> 1 Year,Plastic Surgery,Children's Health Ireland,2019-10-31T00:00:00Z,577
< 1 Year,Rheumatology,Children's Health Ireland,2019-10-31T00:00:00Z,439
> 1 Year,Rheumatology,Children's Health Ireland,2019-10-31T00:00:00Z,791
< 1 Year,Small Volume Specialities,Children's Health Ireland,2019-10-31T00:00:00Z,1
< 1 Year,Anaesthetics,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,261
> 1 Year,Anaesthetics,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,107
< 1 Year,Cardio-Thoracic Surgery,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,172
> 1 Year,Cardio-Thoracic Surgery,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,25
< 1 Year,Cardiology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,3429
> 1 Year,Cardiology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,899
< 1 Year,Chemical Pathology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,57
> 1 Year,Chemical Pathology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,3
< 1 Year,Clinical (Medical) Genetics,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,409
> 1 Year,Clinical (Medical) Genetics,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,2
< 1 Year,Clinical Immunology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,650
> 1 Year,Clinical Immunology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,227
< 1 Year,Clinical Neurophysiology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1037
> 1 Year,Clinical Neurophysiology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,170
< 1 Year,Dermatology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,6332
> 1 Year,Dermatology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,3423
< 1 Year,Developmental Paediatrics,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,33
< 1 Year,Diabetes Mellitus,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,394
> 1 Year,Diabetes Mellitus,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,24
< 1 Year,Endocrinology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1082
> 1 Year,Endocrinology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,93
< 1 Year,Gastro-Enterology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,4450
> 1 Year,Gastro-Enterology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,211
< 1 Year,General Medicine,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,3450
> 1 Year,General Medicine,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,923
< 1 Year,General Surgery,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,9247
> 1 Year,General Surgery,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1687
< 1 Year,Geriatric Medicine,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,500
< 1 Year,Gynaecology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,4382
> 1 Year,Gynaecology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,2799
< 1 Year,Haematology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1441
> 1 Year,Haematology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,368
< 1 Year,Maxillo-Facial,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1028
> 1 Year,Maxillo-Facial,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,873
< 1 Year,Nephrology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,433
> 1 Year,Nephrology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,141
< 1 Year,Neurology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1835
> 1 Year,Neurology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1441
< 1 Year,Oncology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,74
< 1 Year,Ophthalmology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,972
> 1 Year,Ophthalmology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,375
< 1 Year,Orthopaedics,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,11060
> 1 Year,Orthopaedics,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,4259
< 1 Year,Otolaryngology (ENT),Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,6403
> 1 Year,Otolaryngology (ENT),Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,6879
< 1 Year,Paed Endocrinology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,4
< 1 Year,Paediatric Respiratory Medicine,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,52
< 1 Year,Paediatrics,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,622
> 1 Year,Paediatrics,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1
< 1 Year,Pain Relief,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1494
> 1 Year,Pain Relief,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,617
< 1 Year,Palliative Medicine,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,13
< 1 Year,Plastic Surgery,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1366
> 1 Year,Plastic Surgery,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,699
< 1 Year,Psychiatry,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,115
< 1 Year,Radiology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,10
< 1 Year,Radiotherapy,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,14
< 1 Year,Rehabilitation Medicine,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,10
< 1 Year,Respiratory Medicine,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1076
> 1 Year,Respiratory Medicine,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,368
< 1 Year,Rheumatology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,2162
> 1 Year,Rheumatology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,680
< 1 Year,Small Volume Specialities,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,2
< 1 Year,Urology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,3513
> 1 Year,Urology,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,4773
< 1 Year,Vascular Surgery,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,2560
> 1 Year,Vascular Surgery,Dublin Midlands Hospital Group,2019-10-31T00:00:00Z,1012
< 1 Year,Anaesthetics,Ireland East Hospital Group,2019-10-31T00:00:00Z,4
> 1 Year,Anaesthetics,Ireland East Hospital Group,2019-10-31T00:00:00Z,1
< 1 Year,Cardio-Thoracic Surgery,Ireland East Hospital Group,2019-10-31T00:00:00Z,354
> 1 Year,Cardio-Thoracic Surgery,Ireland East Hospital Group,2019-10-31T00:00:00Z,44
< 1 Year,Cardiology,Ireland East Hospital Group,2019-10-31T00:00:00Z,6499
> 1 Year,Cardiology,Ireland East Hospital Group,2019-10-31T00:00:00Z,760
< 1 Year,Dental Surgery,Ireland East Hospital Group,2019-10-31T00:00:00Z,29
> 1 Year,Dental Surgery,Ireland East Hospital Group,2019-10-31T00:00:00Z,5
< 1 Year,Dermatology,Ireland East Hospital Group,2019-10-31T00:00:00Z,5240
> 1 Year,Dermatology,Ireland East Hospital Group,2019-10-31T00:00:00Z,3027
< 1 Year,Diabetes Mellitus,Ireland East Hospital Group,2019-10-31T00:00:00Z,191
> 1 Year,Diabetes Mellitus,Ireland East Hospital Group,2019-10-31T00:00:00Z,28
< 1 Year,Endocrinology,Ireland East Hospital Group,2019-10-31T00:00:00Z,2489
> 1 Year,Endocrinology,Ireland East Hospital Group,2019-10-31T00:00:00Z,1542
< 1 Year,Gastro-Enterology,Ireland East Hospital Group,2019-10-31T00:00:00Z,4147
> 1 Year,Gastro-Enterology,Ireland East Hospital Group,2019-10-31T00:00:00Z,96
< 1 Year,Gastro-Intestinal Surgery,Ireland East Hospital Group,2019-10-31T00:00:00Z,312
> 1 Year,Gastro-Intestinal Surgery,Ireland East Hospital Group,2019-10-31T00:00:00Z,165
< 1 Year,General Medicine,Ireland East Hospital Group,2019-10-31T00:00:00Z,4242
> 1 Year,General Medicine,Ireland East Hospital Group,2019-10-31T00:00:00Z,722
< 1 Year,General Surgery,Ireland East Hospital Group,2019-10-31T00:00:00Z,11976
> 1 Year,General Surgery,Ireland East Hospital Group,2019-10-31T00:00:00Z,525
< 1 Year,Geriatric Medicine,Ireland East Hospital Group,2019-10-31T00:00:00Z,703
> 1 Year,Geriatric Medicine,Ireland East Hospital Group,2019-10-31T00:00:00Z,27
< 1 Year,Gynaecology,Ireland East Hospital Group,2019-10-31T00:00:00Z,4912
> 1 Year,Gynaecology,Ireland East Hospital Group,2019-10-31T00:00:00Z,563
< 1 Year,Haematology,Ireland East Hospital Group,2019-10-31T00:00:00Z,1584
> 1 Year,Haematology,Ireland East Hospital Group,2019-10-31T00:00:00Z,558
< 1 Year,Infectious Diseases,Ireland East Hospital Group,2019-10-31T00:00:00Z,102
> 1 Year,Infectious Diseases,Ireland East Hospital Group,2019-10-31T00:00:00Z,11
< 1 Year,Metabolic Medicine,Ireland East Hospital Group,2019-10-31T00:00:00Z,168
> 1 Year,Metabolic Medicine,Ireland East Hospital Group,2019-10-31T00:00:00Z,7
< 1 Year,Nephrology,Ireland East Hospital Group,2019-10-31T00:00:00Z,368
> 1 Year,Nephrology,Ireland East Hospital Group,2019-10-31T00:00:00Z,11
< 1 Year,Neurology,Ireland East Hospital Group,2019-10-31T00:00:00Z,3802
> 1 Year,Neurology,Ireland East Hospital Group,2019-10-31T00:00:00Z,3023
< 1 Year,Oncology,Ireland East Hospital Group,2019-10-31T00:00:00Z,107
< 1 Year,Ophthalmology,Ireland East Hospital Group,2019-10-31T00:00:00Z,12147
> 1 Year,Ophthalmology,Ireland East Hospital Group,2019-10-31T00:00:00Z,8402
< 1 Year,Orthopaedics,Ireland East Hospital Group,2019-10-31T00:00:00Z,12015
> 1 Year,Orthopaedics,Ireland East Hospital Group,2019-10-31T00:00:00Z,2771
< 1 Year,Otolaryngology (ENT),Ireland East Hospital Group,2019-10-31T00:00:00Z,5433
> 1 Year,Otolaryngology (ENT),Ireland East Hospital Group,2019-10-31T00:00:00Z,4134
< 1 Year,Paediatrics,Ireland East Hospital Group,2019-10-31T00:00:00Z,1112
> 1 Year,Paediatrics,Ireland East Hospital Group,2019-10-31T00:00:00Z,11
< 1 Year,Pain Relief,Ireland East Hospital Group,2019-10-31T00:00:00Z,2382
> 1 Year,Pain Relief,Ireland East Hospital Group,2019-10-31T00:00:00Z,341
< 1 Year,Plastic Surgery,Ireland East Hospital Group,2019-10-31T00:00:00Z,2287
> 1 Year,Plastic Surgery,Ireland East Hospital Group,2019-10-31T00:00:00Z,2060
< 1 Year,Psychiatry,Ireland East Hospital Group,2019-10-31T00:00:00Z,321
> 1 Year,Psychiatry,Ireland East Hospital Group,2019-10-31T00:00:00Z,136
< 1 Year,Radiology,Ireland East Hospital Group,2019-10-31T00:00:00Z,18
< 1 Year,Radiotherapy,Ireland East Hospital Group,2019-10-31T00:00:00Z,26
< 1 Year,Rehabilitation Medicine,Ireland East Hospital Group,2019-10-31T00:00:00Z,8
> 1 Year,Rehabilitation Medicine,Ireland East Hospital Group,2019-10-31T00:00:00Z,1
< 1 Year,Respiratory Medicine,Ireland East Hospital Group,2019-10-31T00:00:00Z,2755
> 1 Year,Respiratory Medicine,Ireland East Hospital Group,2019-10-31T00:00:00Z,1006
< 1 Year,Rheumatology,Ireland East Hospital Group,2019-10-31T00:00:00Z,2794
> 1 Year,Rheumatology,Ireland East Hospital Group,2019-10-31T00:00:00Z,2450
< 1 Year,Small Volume Specialities,Ireland East Hospital Group,2019-10-31T00:00:00Z,3
< 1 Year,Urology,Ireland East Hospital Group,2019-10-31T00:00:00Z,4038
> 1 Year,Urology,Ireland East Hospital Group,2019-10-31T00:00:00Z,2200
< 1 Year,Vascular Surgery,Ireland East Hospital Group,2019-10-31T00:00:00Z,1941
