Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Speciality,Case Type,Adult/Child,Age Profile,Time Bands,Total
2017-11-30,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",127
2017-11-30,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",2
2017-11-30,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",49
2017-11-30,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Inpatient,Adult,16-64," 0-3 Months",2
2017-11-30,South/South West Hospital Group,0726,Kerry General Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",11
2017-11-30,South/South West Hospital Group,0726,Kerry General Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",6
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64," 0-3 Months",3
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64," 3-6 Months",2
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,65+," 0-3 Months",2
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0100,Cardiology,Day Case,Adult,16-64," 0-3 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0100,Cardiology,Day Case,Adult,16-64," 3-6 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0100,Cardiology,Day Case,Adult,16-64," 9-12 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0100,Cardiology,Day Case,Adult,65+," 0-3 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0100,Cardiology,Day Case,Adult,65+," 3-6 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",92
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",49
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",16
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 9-12 Months",4
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,12-15 Months,1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",42
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",5
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 6-9 Months",4
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 9-12 Months",2
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,12-15 Months,1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64," 0-3 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64," 3-6 Months",4
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64," 6-9 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64," 9-12 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,65+," 0-3 Months",6
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,65+," 3-6 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",54
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",31
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",14
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",2
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,2
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",16
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",11
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",2
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+,12-15 Months,1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,16-64," 3-6 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64," 0-3 Months",19
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64," 3-6 Months",8
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64," 6-9 Months",2
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+," 0-3 Months",8
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+," 3-6 Months",2
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+," 6-9 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64," 0-3 Months",18
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64," 3-6 Months",3
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64," 6-9 Months",6
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64," 9-12 Months",2
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,12-15 Months,6
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,15-18 Months,1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+," 0-3 Months",7
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+," 9-12 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Child,0-15," 0-3 Months",1
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",5
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",3
2017-11-30,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,65+," 6-9 Months",1
2017-11-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",73
2017-11-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",11
2017-11-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",16
2017-11-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",2
2017-11-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,65+," 0-3 Months",1
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",268
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",217
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",149
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64," 9-12 Months",80
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,12-15 Months,16
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",97
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",103
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+," 6-9 Months",59
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+," 9-12 Months",12
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+,12-15 Months,2
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Child,0-15," 0-3 Months",1
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",104
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",47
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",23
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",1
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",43
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",12
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",11
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+," 9-12 Months",4
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+,12-15 Months,1
2017-11-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Inpatient,Adult,65+," 0-3 Months",1
2017-11-30,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",101
2017-11-30,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",35
2017-11-30,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",38
2017-11-30,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",17
2017-11-30,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Child,0-15," 0-3 Months",1
2017-11-30,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",53
2017-11-30,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",26
2017-11-30,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",18
2017-11-30,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",5
2017-11-30,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",1
2017-11-30,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",48
2017-11-30,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",16
2017-11-30,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",24
2017-11-30,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",11
2017-11-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",148
2017-11-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",28
2017-11-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",40
2017-11-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",7
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0000,Small Volume Specialities,Day Case,Adult,16-64," 0-3 Months",2
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0000,Small Volume Specialities,Day Case,Adult,16-64," 3-6 Months",2
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",80
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",44
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",8
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,12-15 Months,1
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",19
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",10
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+," 6-9 Months",2
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",79
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",38
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",21
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",2
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",27
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",14
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",10
2017-11-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Inpatient,Adult,16-64," 0-3 Months",3
